"URI","Capacity_G","Distance_K","Id","InService","Name","NotLive","Notes","OverLand","URL1","URL2","asWKT","coordX","coordY","crs","first","firstAndLast","geometry","lineStringMember","points","precise","rest"
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_198",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((10.029 57.60516666666524, 9.94316666666667 57.663499999998535, 9.80283333333333 57.76799999999854, 9.54516666666667 57.93083333333185, 9.539499999999999 57.937499999998536, 9.52033333333333 57.94733333333185, 9.469666666666672 57.97883333333185, 9.433166666666668 58.00183333333185, 9.39433333333333 58.02683333333185, 9.183999999999997 58.15699999999854, 9.152833333333332 58.17649999999855, 9.102833333333328 58.207499999998554, 9.043666666666669 58.24366666666525, 8.9435 58.30533333333186, 8.90916666666667 58.326999999998556, 8.77783333333333 58.426833333331864, 8.77516666666667 58.426833333331864))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx19166",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_197",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((8.62016666666667 57.12483333333183, 8.61033333333333 57.134333333331824, 8.541999999999998 57.232666666665224, 8.506333333333329 57.29799999999853, 8.530333333333331 57.329999999998535, 8.516333333333332 57.35533333333184, 8.464 57.375166666665244, 8.46266666666667 57.37499999999853, 8.40566666666667 57.47649999999854, 8.35733333333333 57.570166666665244, 8.343333333333332 57.599999999998545, 8.33266666666667 57.612833333331835, 8.31633333333333 57.63649999999853, 8.21733333333333 57.81483333333184, 8.21266666666667 57.82249999999854, 8.20783333333333 57.826499999998546, 8.1285 57.95999999999853, 8.123 57.97599999999856, 8.10666666666667 58.00349999999855, 8.1045 58.00649999999856, 8.101999999999999 58.03716666666524, 8.0955 58.05333333333185, 8.07666666666667 58.074499999998544, 8.0695 58.07783333333186, 8.05816666666667 58.08966666666525, 8.045000000000002 58.09916666666525, 8.03983333333333 58.10883333333185, 8.027666666666669 58.10916666666524, 8.0185 58.13149999999855, 8.01116666666667 58.13483333333186))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx19105",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_196",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((-0.2702166666666669 54.179949999998456, -0.25165 54.18114999999846, -0.216016666666667 54.18278333333176, -0.114783333333333 54.19118333333176, -0.0958666666666667 54.19439999999847, -0.0641666666666667 54.20243333333176, -0.0415333333333333 54.21133333333177, -0.0237666666666667 54.22269999999846, 0.0207833333333333 54.258849999998475, 0.0400666666666667 54.27364999999846, 0.0641 54.30373333333176, 0.0685166666666667 54.31913333333176, 0.0783333333333333 54.326433333331764, 0.06715 54.332766666665165, 0.0687666666666667 54.337149999998466, 0.0722333333333333 54.34116666666517, 0.0798333333333333 54.34723333333176, 0.0963166666666667 54.35714999999846, 0.18565 54.392349999998466, 0.3112 54.44856666666517, 0.462266666666667 54.51144999999847, 0.5528500000000001 54.54266666666517, 0.6069499999999999 54.566733333331776, 0.633883333333333 54.57848333333177, 0.649283333333333 54.58473333333177, 0.6776499999999999 54.59393333333177, 0.71435 54.608566666665176, 0.7365333333333329 54.62019999999847, 0.9936666666666669 54.72396666666516, 1.08695 54.76139999999848, 1.23646666666667 54.820983333331775, 1.27813333333333 54.82931666666518, 1.3349500000000003 54.83331666666518, 1.5474 54.835216666665175, 1.5643500000000001 54.83473333333178, 1.75475 54.83603333333178, 1.77628333333333 54.83673333333178, 2.0874 54.83814999999847, 3.1705666666666703 54.83696666666518, 3.3052833333333296 54.83611666666518, 3.37903333333333 54.83559999999848, 3.40915 54.83466666666518, 3.6347499999999995 54.83186666666518, 3.6540000000000004 54.83081666666518, 3.676349999999999 54.82716666666518, 3.7085 54.819249999998476, 4.02611666666667 54.74629999999848, 4.05386666666667 54.741016666665175, 4.07856666666667 54.735299999998475, 4.111100000000001 54.72579999999847, 4.148266666666671 54.71716666666517, 4.686666666666671 54.59026666666518, 4.73225 54.58291666666517, 4.768799999999999 54.579366666665166, 4.78333333333333 54.57958333333177, 4.80488333333333 54.57743333333178, 4.847999999999999 54.56863333333177, 4.86381666666667 54.56606666666517, 5.05051666666667 54.52581666666517, 5.251950000000001 54.48178333333177, 5.26528333333333 54.47628333333177, 5.32603333333333 54.43261666666516, 5.59663333333333 54.22916666666516, 5.61646666666667 54.20823333333177, 5.729966666666671 54.116816666665166, 5.80185 54.05848333333176, 5.97983333333333 53.913599999998475, 6.11533333333333 53.80249999999846, 6.13658333333333 53.78011666666516, 6.16533333333333 53.76131666666516, 6.24096666666667 53.69881666666516, 6.278333333333331 53.66843333333175, 6.295566666666669 53.643533333331746, 6.294133333333331 53.64274999999846, 6.293583333333329 53.64259999999845, 6.296100000000001 53.642816666665155, 6.31291666666667 53.618666666665156, 6.31383333333333 53.614583333331744, 6.31491666666667 53.61281666666516, 6.31641666666667 53.61153333333176, 6.318466666666669 53.61051666666515, 6.32133333333333 53.609749999998456, 6.327916666666671 53.60896666666517, 6.352250000000001 53.60416666666516, 6.565349999999999 53.56536666666515, 6.5814 53.56304999999845, 6.58791666666667 53.56124999999846, 6.59265 53.55918333333175, 6.597883333333329 53.55603333333177, 6.60235 53.55444999999846, 6.62791666666667 53.54998333333176, 6.63523333333333 53.547683333331754, 6.64618333333333 53.54211666666516, 6.65446666666667 53.53476666666515, 6.6637333333333295 53.52378333333175, 6.66878333333333 53.51851666666516, 6.67781666666667 53.51163333333176, 6.6986 53.49791666666514, 6.71148333333333 53.49278333333176, 6.72445 53.488349999998455, 6.75218333333333 53.48081666666515, 6.76611666666667 53.47741666666515, 6.780433333333331 53.474649999998455, 6.807016666666671 53.46833333333175, 6.80983333333333 53.467433333331755, 6.81095 53.466833333331756, 6.8118 53.466049999998454, 6.813816666666671 53.462299999998464))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18888",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_195",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((7.282466666666669 53.66816666666516, 7.28238333333333 53.66981666666514, 7.283066666666672 53.672816666665156, 7.282016666666671 53.674549999998455, 7.280866666666671 53.67566666666515, 7.27658333333333 53.685499999998456, 7.275583333333331 53.68603333333176, 7.27593333333333 53.68698333333175, 7.27261666666667 53.69436666666516, 7.27265 53.69784999999846, 7.2692333333333305 53.70236666666516, 7.269499999999999 53.70468333333176, 7.269516666666671 53.71139999999845, 7.269266666666671 53.711799999998455, 7.272049999999999 53.715733333331755, 7.273199999999998 53.71614999999844, 7.275 53.71713333333175, 7.27531666666667 53.717183333331754, 7.276033333333329 53.71823333333177, 7.26668333333333 53.724899999998456, 7.200849999999998 53.78096666666516, 7.19828333333333 53.78238333333176, 7.1979000000000015 53.78246666666515, 7.1987166666666695 53.78316666666517, 7.19556666666667 53.78556666666516, 7.19088333333333 53.79001666666517, 7.187683333333329 53.79173333333175, 7.07501666666667 53.816666666665164, 7.059499999999999 53.84119999999846, 7.05748333333333 53.850266666665156, 7.041500000000001 53.87553333333175, 7.03335 53.88331666666515, 6.991633333333329 53.94999999999847, 6.93335 53.97001666666516, 6.71853333333333 53.95491666666516, 6.71046666666667 53.95449999999847, 6.649866666666671 53.94994999999847, 6.609000000000001 53.97426666666516, 6.47983333333333 54.04989999999847, 6.12383333333333 54.088466666665155, 6.04186666666667 54.19399999999847, 6.03323333333333 54.20494999999846, 5.943650000000001 54.215549999998466, 5.93421666666667 54.22188333333177, 5.92465 54.22851666666516, 5.92343333333333 54.22838333333176, 5.91923333333333 54.22744999999846, 5.80968333333333 54.21139999999846, 4.999983333333329 54.22336666666516, 4.89278333333333 54.29318333333178, 4.89026666666667 54.29464999999846, 4.86521666666667 54.31106666666517, 4.8265 54.33613333333177, 4.81198333333333 54.34279999999846, 4.6639 54.36304999999847, 4.656483333333331 54.36391666666516, 3.8521833333333304 54.47169999999847, 3.84536666666667 54.47238333333177, 3.84085 54.473349999998476, 3.2827333333333297 54.54784999999846, 3.2764833333333305 54.548483333331774, 3.2683666666666693 54.549766666665164, 2.77146666666667 54.611883333331775, 2.6376666666666697 54.64158333333177, 2.5042499999999994 54.646949999998476, 1.9206166666666697 54.72344999999847, 1.77916666666667 54.74191666666517, 1.5837 54.74698333333176, 1.5008666666666697 54.74071666666518, 1.45258333333333 54.73689999999847, 1.4462833333333298 54.73654999999848, 1.43766666666667 54.735666666665175, 1.42921666666667 54.73523333333178, 1.42803333333333 54.73556666666518, 1.4272 54.73589999999847, 1.4259499999999998 54.73501666666518, 1.3432000000000002 54.72866666666518, 1.33508333333333 54.72819999999848, 1.3303833333333301 54.72863333333177, 1.3274166666666702 54.728366666665174, 1.32245 54.72709999999847, 1.1882999999999997 54.71678333333177, 1.17126666666667 54.718033333331775, 1.16091666666667 54.71131666666517, 0.722066666666667 54.558699999998474, 0.692116666666667 54.54989999999847, 0.6806666666666671 54.546399999998464, 0.655766666666667 54.53329999999847, 0.6245166666666672 54.520399999998475, 0.5735333333333329 54.50219999999848, 0.527066666666667 54.490149999998465, 0.3659333333333331 54.432683333331774, -0.0434666666666667 54.286183333331756, -0.176316666666667 54.21498333333177, -0.190616666666667 54.20748333333177, -0.234316666666667 54.19501666666517, -0.239233333333333 54.195366666665166, -0.2619 54.19889999999847, -0.28475 54.208716666665175))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18689",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_194",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((1.60155 52.14854999999843, 1.64388333333333 52.12411666666514, 1.64468333333333 52.12544999999843, 1.67593333333333 52.11533333333173, 1.72058333333333 52.10136666666512, 1.76025 52.08844999999843, 1.81591666666667 52.07749999999843, 1.8458166666666702 52.07166666666514, 1.86321666666667 52.06674999999843, 1.8679999999999999 52.06579999999843, 1.88756666666667 52.06331666666513, 1.9134333333333298 52.05798333333172, 1.95696666666667 52.043649999998436, 1.9611833333333297 52.04241666666513, 1.9718833333333297 52.040583333331725, 1.97873333333333 52.038633333331724, 1.9832499999999995 52.03653333333174, 1.98518333333333 52.03523333333173, 1.9882166666666699 52.03284999999844, 1.99083333333333 52.03081666666513, 1.99691666666667 52.028449999998436, 2.01438333333333 52.02461666666514, 2.0834333333333297 52.00161666666513, 2.08778333333333 52.00029999999844, 2.10578333333333 51.99498333333174, 2.11233333333333 51.99308333333173, 2.11856666666667 51.99124999999843, 2.13443333333333 51.986199999998426, 2.1702666666666697 51.97121666666513, 2.17943333333333 51.96868333333173, 2.2071833333333295 51.964516666665126, 2.2112333333333294 51.96309999999842, 2.27381666666667 51.94463333333173, 2.28335 51.94049999999843, 2.3008666666666695 51.93604999999843, 2.3245166666666703 51.92768333333173, 2.34613333333333 51.92344999999843, 2.38275 51.90789999999843, 2.42431666666667 51.898099999998436, 2.44695 51.89039999999842, 2.47221666666667 51.883333333331734, 2.47906666666667 51.88181666666513, 2.48608333333333 51.88044999999844, 2.5104499999999996 51.87304999999843, 2.5250333333333304 51.86684999999843, 2.55338333333333 51.85719999999843, 2.5733666666666695 51.85368333333172, 2.59471666666667 51.84553333333173, 2.6023 51.84348333333174, 2.60888333333333 51.842633333331726, 2.6819333333333306 51.81748333333172, 2.69166666666667 51.81449999999844, 2.7062499999999994 51.81131666666512, 2.72008333333333 51.80678333333174, 2.73816666666667 51.80341666666513, 2.76076666666667 51.79548333333173, 2.77386666666667 51.79269999999843, 2.78076666666667 51.78988333333173, 2.78696666666667 51.78801666666512, 2.8521333333333305 51.76824999999843, 2.86703333333333 51.76274999999843, 2.88475 51.75659999999842, 2.92003333333333 51.74979999999843, 2.92438333333333 51.74864999999842, 2.94985 51.74128333333173, 2.9610999999999996 51.73796666666514, 2.9843 51.73129999999842, 3.00321666666667 51.72579999999842, 3.00958333333333 51.72378333333173, 3.04576666666667 51.713383333331734, 3.06323333333333 51.70816666666513, 3.1308666666666696 51.68798333333173, 3.13693333333333 51.68449999999843, 3.18478333333333 51.65676666666513, 3.18568333333333 51.655816666665125, 3.18705 51.653749999998425, 3.1873333333333305 51.65154999999842, 3.18828333333333 51.649449999998424, 3.18968333333333 51.647633333331726, 3.19175 51.645766666665125, 3.1929333333333294 51.645033333331725, 3.2000666666666695 51.642166666665126, 3.2041 51.63986666666512, 3.20995 51.63504999999842, 3.20973333333333 51.63411666666513, 3.2099166666666705 51.633816666665126, 3.2099 51.63369999999843, 3.2115666666666693 51.63361666666512, 3.2126666666666694 51.63321666666512, 3.2243833333333303 51.62349999999844, 3.22856666666667 51.618566666665124, 3.23671666666667 51.61203333333173, 3.24108333333333 51.60979999999843, 3.24588333333333 51.608483333331726, 3.26271666666667 51.60588333333173, 3.28171666666667 51.603483333331724, 3.33483333333333 51.58549999999843, 3.34433333333333 51.583999999998426, 3.34833333333333 51.58283333333172, 3.35166666666667 51.58133333333172, 3.3525 51.58049999999842, 3.35316666666667 51.57983333333172, 3.3568333333333293 51.577999999998426, 3.3628333333333305 51.57616666666513, 3.3793333333333297 51.571666666665124, 3.44633333333333 51.567333333331725, 3.47183333333333 51.567533333331724, 3.47583333333333 51.567499999998425, 3.47766666666667 51.56766666666513, 3.4786666666666695 51.56799999999842, 3.4806666666666706 51.56833333333173, 3.48388333333333 51.56828333333172, 3.4868333333333306 51.56766666666514, 3.4880000000000004 51.56733333333173, 3.4896666666666705 51.56633333333173, 3.4915833333333306 51.56456666666512, 3.4925000000000006 51.56399999999842))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18454",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_193",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((1.43816666666667 51.348866666665124, 1.44496666666667 51.34496666666512, 1.4539500000000003 51.34271666666513, 1.45688333333333 51.342233333331706, 1.4631500000000002 51.34166666666512, 1.46508333333333 51.341649999998424, 1.4691666666666698 51.341333333331725, 1.4692666666666703 51.34111666666512, 1.4695 51.34099999999843, 1.4698333333333302 51.341333333331725, 1.47366666666667 51.341333333331725, 1.47483333333333 51.341166666665124, 1.4805000000000001 51.34099999999843, 1.54761666666667 51.34081666666511, 1.55231666666667 51.34078333333173, 1.56438333333333 51.34239999999842, 1.6477666666666697 51.349149999998424, 1.68148333333333 51.350349999998414, 1.74993333333333 51.357699999998424, 1.75675 51.35769999999843, 1.78178333333333 51.35349999999842, 1.79778333333333 51.35113333333173, 1.81811666666667 51.345633333331726, 1.84846666666667 51.340516666665124, 1.86761666666667 51.33904999999842, 1.8802666666666703 51.336949999998424, 1.9196666666666702 51.332966666665115, 1.9273166666666697 51.330749999998424, 1.9587333333333299 51.32764999999842, 1.9800499999999999 51.33811666666512, 1.9926 51.34154999999842, 2.00321666666667 51.34151666666512, 2.0278333333333305 51.33773333333172, 2.08123333333333 51.33749999999843, 2.16366666666667 51.33298333333172, 2.26835 51.31953333333173, 2.2953833333333304 51.321933333331735, 2.3386999999999993 51.33353333333172, 2.46378333333333 51.36474999999842, 2.4951833333333298 51.37238333333172, 2.5022 51.37171666666512, 2.50411666666667 51.371566666665125, 2.5049000000000006 51.371966666665124, 2.50531666666667 51.37174999999843, 2.50573333333333 51.37131666666512, 2.5074666666666703 51.371066666665115, 2.5148 51.37021666666513, 2.54001666666667 51.351016666665124, 2.5630000000000006 51.346116666665125, 2.72216666666667 51.34054999999842, 2.75801666666667 51.32733333333172, 2.7728999999999995 51.306433333331725, 2.77856666666667 51.29898333333171, 2.77923333333333 51.29814999999842, 2.78013333333333 51.29801666666512, 2.78001666666667 51.29781666666513, 2.77966666666667 51.297549999998424, 2.7797166666666704 51.297266666665124, 2.78051666666667 51.296199999998414, 2.78513333333333 51.293483333331714, 2.84448333333333 51.25221666666512, 2.84776666666667 51.24933333333171, 2.85321666666667 51.24614999999842, 2.85831666666667 51.242549999998424, 2.87 51.239666666665116, 2.87821666666667 51.23543333333172, 2.87996666666667 51.22648333333172, 2.88138333333333 51.224066666665124, 2.8804999999999996 51.22348333333172, 2.88473333333333 51.219133333331726))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18313",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_192",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((1.3858333333333297 51.150999999998426, 1.41883333333333 51.13799999999843, 1.47683333333333 51.11499999999842, 1.5026666666666701 51.110333333331724, 1.7813333333333299 51.11383333333172, 1.78566666666667 51.112166666665125, 1.79316666666667 51.10499999999842, 1.84333333333333 51.093333333331714, 1.8615000000000002 51.08816666666512, 1.8753333333333304 51.08483333333172, 1.8784999999999998 51.07849999999842, 1.8778333333333297 51.076666666665126, 1.88066666666667 51.07766666666512, 1.8866666666666703 51.066166666665126, 1.8981666666666697 51.04049999999842, 1.8978333333333306 51.03249999999843, 1.9010000000000005 51.014833333331715, 1.896 50.97416666666512))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18276",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_191",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((0.3526166666666671 50.811566666665115, 0.35495 50.81014999999842, 0.358116666666667 50.80789999999841, 0.371166666666667 50.80294999999842, 0.4595 50.76161666666511, 0.498666666666667 50.70749999999842, 0.4986833333333331 50.70554999999842, 0.528266666666667 50.69388333333171, 0.580516666666667 50.668649999998415, 0.582483333333333 50.66809999999842, 0.592083333333333 50.66471666666511, 0.5983 50.662249999998416, 0.6034333333333332 50.66039999999842, 0.612916666666667 50.65698333333171, 0.6367000000000002 50.645883333331724, 0.651266666666667 50.63548333333172, 0.7737999999999999 50.577533333331715, 0.8416833333333331 50.50816666666512, 0.84595 50.503999999998406, 0.848666666666667 50.50104999999841, 0.8556000000000001 50.494166666665116, 0.9158666666666669 50.432416666665105, 0.9257666666666671 50.42359999999841, 0.9331499999999998 50.41474999999841, 0.9460000000000001 50.401533333331706, 0.9568000000000001 50.38939999999841, 0.9594166666666671 50.38624999999841, 0.9623000000000002 50.38316666666511, 0.971866666666667 50.37278333333171, 0.9932 50.350633333331714, 0.9988166666666671 50.34744999999842, 1.02578333333333 50.33546666666511, 1.04068333333333 50.327783333331716, 1.06023333333333 50.31994999999841, 1.18125 50.265949999998405, 1.2008 50.256266666665105, 1.21731666666667 50.24979999999841, 1.24875 50.23581666666511, 1.39008333333333 50.19786666666511, 1.39151666666667 50.19669999999841, 1.41021666666667 50.19244999999841, 1.48441666666667 50.17223333333172))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18191",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_190",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((-6.20643333333333 53.3238166666667, -6.20221666666667 53.3242, -6.16443333333333 53.3245333333333, -6.1204 53.3240833333333, -6.08501666666667 53.32345, -6.0778 53.3245166666667, -6.07131666666667 53.3267, -6.04451666666667 53.3416666666667, -6.04086666666667 53.3438833333333, -6.03265 53.3484666666667, -5.99848333333333 53.3661833333333, -5.9668 53.3815666666667, -5.81265 53.4584333333333, -5.70475 53.4983833333333, -5.69461666666667 53.5007166666667, -5.5496 53.5153166666667, -5.54148333333333 53.5177666666667, -5.53556666666667 53.52085, -5.53055 53.5253, -5.50743333333333 53.5682333333333, -5.5033 53.5721, -5.4974 53.5751, -5.49085 53.5770833333333, -5.35795 53.5888833333333, -5.35065 53.59085, -5.34465 53.5941833333333, -5.3412 53.5979, -5.31396666666667 53.6772, -5.3105 53.68135, -5.3058 53.68445, -5.1912 53.7331166666667, -4.97843333333333 53.8094666666667, -4.93998333333333 53.8231833333333, -4.9329 53.82455, -4.92521666666667 53.8249666666667, -4.91873333333333 53.82455, -4.8913 53.8182166666667, -4.77 53.8094666666667, -4.7318 53.8016333333333, -4.66665 53.7966333333333, -4.61748333333333 53.7946333333333, -4.59998333333333 53.7923, -4.502 53.7895, -4.48348333333333 53.7880833333333, -4.46878333333333 53.7844, -4.43411666666667 53.7801333333333, -4.4082 53.7791333333333, -4.35381666666667 53.7733, -4.2165 53.76855, -4.06413333333333 53.75335, -3.95438333333333 53.7447166666667, -3.9471 53.7429666666667, -3.94173333333333 53.7403333333333, -3.93728333333333 53.7367666666667, -3.92731666666667 53.7210666666667, -3.92315 53.7174666666667, -3.91738333333333 53.7142833333333, -3.91105 53.7122833333333, -3.90445 53.7112166666667, -3.77086666666667 53.7071166666667, -3.58093333333333 53.7010333333333, -3.50318333333333 53.6950666666667, -3.40503333333333 53.6850833333333, -3.4027 53.68365, -3.40218333333333 53.6833833333333, -3.39815 53.6842333333333, -3.36633333333333 53.6813666666667, -3.36515 53.6808, -3.36435 53.6796, -3.36226666666667 53.6808, -3.19691666666667 53.6640166666667, -3.1647 53.6570666666667, -3.1194 53.6340833333333, -3.06476666666667 53.6058833333333))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx18042",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_19",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((106.84630983848604 -6.098154348721749, 107.493739863986 -5.61205088608821, 107.57940046019588 -4.541293433464582, 107.20009233641713 -3.055829275658766, 106.53806399415919 0.3063178109525779, 106.00221800017415 0.9135411694345429, 105.48154928358808 1.114501024958994, 104.81016067535866 1.2058464138337444, 103.97 1.3463618108401545, 104.60006628094673 1.2834899943772822, 105.00198599199564 1.6580060887637593, 104.83484677118656 2.46412840071838, 103.8595690865378 2.435537932417575, 103.72533505322616 2.865481252826555, 104.06240174232471 4.012848236651848, 105.04600552684734 4.782853014783578), (105.66334444443845 3.7343147159451746, 104.83484677118656 2.46412840071838), (105.66334444443845 3.7343147159451746, 106.16341014186804 2.5366167685235723, 105.20789126466673 1.1517334084857085), (100.10415962719725 13.041553705676904, 102.34300700780773 8.613457742210016, 105.48575704645037 4.1596509530662615, 105.66334444443845 3.7343147159451746), (117.99178881797116 17.414831968846784, 116.37722294497848 16.014323652259236, 109.71212004555264 9.321140189568439, 107.28164403743597 6.3256710857220355, 105.66334444443845 3.7343147159451746), (117.99178881797116 17.414831968846784, 119.3937639274402 14.419256623200852, 120.08545274239737 13.95135647939361, 120.6441811648988 13.747495735411897, 121.04736369057548 13.748943864545197), (117.99178881797116 17.414831968846784, 117.74522161702055 17.941667733065287, 116.98689310088469 19.161592661189786, 115.567253933556 20.806251498764652, 113.929371 22.22528, 115.49495719868662 21.42282240505517, 118.44604281422114 20.953294203836414, 120.73073131959552 21.324241543387682, 122.04106071465696 23.00394573391469, 122.36791271671757 24.085420568133486, 121.82576063788915 24.859920695879087, 122.60729684761145 24.671399549507214, 122.90677795796819 24.302769072485773, 122.91331444699847 23.489267909662942, 122.73818196248328 22.89562924835019, 121.15564810446756 20.382490040263235, 119.81653114839219 18.997651754729475, 117.99178881797116 17.414831968846784), (130.36374745417527 30.10475811773796, 130.59463717054427 28.82282432559782, 130.43135634633074 27.656310240460414, 129.75285597369407 26.336515445127077, 128.7322060545365 25.16460260855729, 127.44654557823299 24.278887896105516, 126.01293901567749 23.700180682245787, 124.52122965896444 23.47655110432879, 122.92179226069254 23.58663184482549), (129.195528 35.178228, 128.52398435870867 34.04180540552723, 128.16542519818836 33.185247410950915, 128.07781387847194 32.46973022295123, 128.51226004853663 31.633867447497494, 129.84023987161004 30.32396965936192, 130.36354307759086 30.104803004906103, 131.14863794077348 30.036498372807102, 131.6830823622712 30.274189631409, 132.05243024334277 30.969842073788584, 131.9363933069634 31.44816686882814, 131.562095 32.218429))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx9262",,,
"http://localhost:9091/projetwebsemantique/cables-shp/MultiLineString_189",,,,,,,,,,,"<http://data.ign.fr/id/ignf/crs/null> MULTILINESTRING ((-3.02485 53.7441166666667, -3.02578333333333 53.7433833333333, -3.02805 53.7435333333333, -3.25833333333333 53.7391333333333, -3.33465 53.7340666666667, -3.35808333333333 53.7325166666667, -3.58866666666667 53.7296666666667, -3.59133333333333 53.7315, -3.59916666666667 53.7296666666667, -3.604 53.7278333333333, -3.63201666666667 53.7276333333333, -3.79511666666667 53.7264833333333, -3.88333333333333 53.725, -3.92976666666667 53.72495, -3.94421666666667 53.7247666666667, -3.94731666666667 53.72505, -3.95276666666667 53.7249666666667, -3.9561 53.7235166666667, -3.95616666666667 53.7237333333333, -3.95646666666667 53.7246333333333, -4.01613333333333 53.7244833333333, -4.01741666666667 53.7248166666667, -4.02326666666667 53.7255833333333, -4.02315 53.7239166666667, -4.13003333333333 53.7239166666667, -4.13513333333333 53.7236666666667, -4.142 53.7236833333333, -4.1429 53.7233166666667, -4.14403333333333 53.7222166666667, -4.14436666666667 53.7223333333333, -4.14696666666667 53.7237166666667, -4.19218333333333 53.7235333333333, -4.20531666666667 53.7214166666667, -4.20801666666667 53.7236, -4.21676666666667 53.7232, -4.21731666666667 53.72305, -4.21928333333333 53.7234166666667, -4.29586666666667 53.7231833333333, -4.29883333333333 53.7262833333333, -4.31106666666667 53.7265333333333, -4.31283333333333 53.7272333333333, -4.31215 53.7266, -4.31725 53.72425, -4.31851666666667 53.723, -4.57628333333333 53.7207166666667, -4.64563333333333 53.7199333333333, -4.69423333333333 53.7019, -4.69613333333333 53.6993333333333, -4.70285 53.6991333333333, -4.7232 53.6917666666667, -4.74785 53.67525, -4.88333333333333 53.6333333333333, -5 53.5633333333333, -5.09666666666667 53.5633166666667, -5.1163 53.5670333333333, -5.12316666666667 53.5670333333333, -5.14065 53.5629333333333, -5.16333333333333 53.5623333333333, -5.16633333333333 53.5560666666667, -5.16645 53.56065, -5.16943333333333 53.5625, -5.17816666666667 53.56245, -5.18111666666667 53.5644, -5.1816 53.5643666666667, -5.18545 53.5630333333333, -5.18853333333333 53.56245, -5.23393333333333 53.5620833333333, -5.23596666666667 53.5631833333333, -5.23616666666667 53.5635, -5.2393 53.5620666666667, -5.26946666666667 53.5619833333333, -5.27018333333333 53.5616, -5.27125 53.5607333333333, -5.2789 53.56065, -5.27906666666667 53.56155, -5.28241666666667 53.5619, -5.28493333333333 53.5617833333333, -5.28761666666667 53.5602333333333, -5.28781666666667 53.5601166666667, -5.29053333333333 53.5618, -5.38093333333333 53.5617666666667, -5.37908333333333 53.5631833333333, -5.38816666666667 53.5617, -5.38941666666667 53.562, -5.5119 53.5600333333333, -5.63633333333333 53.559, -5.64116666666667 53.5563333333333, -5.64533333333333 53.5588333333333, -5.64833333333333 53.5588333333333, -5.91195 53.4898333333333, -5.96916666666667 53.4748333333333, -5.96933333333333 53.4746666666667, -5.97193333333333 53.4740833333333, -6 53.4666666666667, -6.05768333333333 53.4527333333333, -6.07236666666667 53.4479333333333, -6.0751 53.4472, -6.09128333333333 53.4444333333333, -6.12413333333333 53.4328333333333, -6.12443333333333 53.4325666666667))",,,"http://data.ign.fr/id/ignf/crs/null",,,,"node1av9h88idx17841",,,
